planner,problem,generator,node_cost,failure,error,result,source_result
f4_hnba,blocks01,bfs,2,0,0,30,30
f4_hnba,blocks01,bfs,2,1,0,10,30
f4_hnba,blocks01,bfs,2,0,0,44,30
f3_hg,blocks01,bfs,1,0,0,7,6
f3_hg,blocks01,bfs,1,0,0,9,6
f3_hg,blocks01,bfs,1,0,0,9,6
f3_hg,blocks01,bfs,1,0,0,9,6
f3_hg,blocks01,bfs,2,0,0,8,6
f3_hg,blocks01,bfs,2,0,0,8,6
f3_hg,blocks01,bfs,2,0,0,8,6
f3_hg,blocks01,bfs,2,0,0,10,6
f3_hg,blocks01,bfs,2,0,0,10,6
f3_hg,blocks01,bfs,2,0,0,8,6
f3_hdiff,blocks01,bfs,1,0,0,7,8
f3_hdiff,blocks01,bfs,1,0,0,11,8
f3_hdiff,blocks01,bfs,1,1,0,5,8
f3_hdiff,blocks01,bfs,1,0,0,7,8
f3_hdiff,blocks01,bfs,2,0,0,10,8
f3_hdiff,blocks01,bfs,2,0,0,8,8
f3_hdiff,blocks01,bfs,2,0,0,12,8
f3_hdiff,blocks01,bfs,2,0,0,10,8
f3_hdiff,blocks01,bfs,2,0,0,10,8
f3_hdiff,blocks01,bfs,2,0,0,10,8
f3_hi,blocks01,bfs,1,0,0,7,8
f3_hi,blocks01,bfs,1,0,0,9,8
f3_hi,blocks01,bfs,1,1,0,5,8
f3_hi,blocks01,bfs,1,0,0,7,8
f3_hi,blocks01,bfs,2,0,0,16,8
f3_hi,blocks01,bfs,2,0,0,30,8
f3_hi,blocks01,bfs,2,0,0,24,8
f3_hi,blocks01,bfs,2,0,0,12,8
f3_hi,blocks01,bfs,2,0,0,18,8
f3_hi,blocks01,bfs,2,0,0,26,8
f3_hlength,blocks01,bfs,1,0,0,7,8
f3_hlength,blocks01,bfs,1,0,0,9,8
f3_hlength,blocks01,bfs,1,1,0,5,8
f3_hlength,blocks01,bfs,1,0,0,9,8
f3_hlength,blocks01,bfs,2,0,0,8,8
f3_hlength,blocks01,bfs,2,0,0,8,8
f3_hlength,blocks01,bfs,2,0,0,6,8
f3_hlength,blocks01,bfs,2,0,0,10,8
f3_hlength,blocks01,bfs,2,0,0,10,8
f3_hlength,blocks01,bfs,2,0,0,10,8
f3_hmax,blocks01,bfs,1,0,0,7,8
f3_hmax,blocks01,bfs,1,0,0,11,8
f3_hmax,blocks01,bfs,1,0,0,17,8
f3_hmax,blocks01,bfs,1,0,0,15,8
f3_hmax,blocks01,bfs,2,0,0,28,8
f3_hmax,blocks01,bfs,2,0,0,16,8
f3_hmax,blocks01,bfs,2,0,0,6,8
f3_hmax,blocks01,bfs,2,0,0,12,8
f3_hmax,blocks01,bfs,2,0,0,10,8
f3_hmax,blocks01,bfs,2,0,0,12,8
f3_hnba,blocks01,bfs,1,0,0,13,12
f3_hnba,blocks01,bfs,1,0,0,11,12
f3_hnba,blocks01,bfs,1,0,0,19,12
f3_hnba,blocks01,bfs,1,1,0,7,12
f3_hnba,blocks01,bfs,2,0,0,22,12
f3_hnba,blocks01,bfs,2,0,0,22,12
f3_hnba,blocks01,bfs,2,0,0,16,12
f3_hnba,blocks01,bfs,2,0,0,22,12
f3_hnba,blocks01,bfs,2,0,0,12,12
f3_hnba,blocks01,bfs,2,0,0,10,12
f6_hg,blocks01,bfs,1,0,0,23,6
f6_hg,blocks01,bfs,1,0,0,23,6
f6_hg,blocks01,bfs,1,0,0,5,6
f6_hg,blocks01,bfs,1,0,0,15,6
f6_hg,blocks01,bfs,2,0,0,16,6
f6_hg,blocks01,bfs,2,0,0,14,6
f6_hg,blocks01,bfs,2,0,0,6,6
f6_hg,blocks01,bfs,2,0,0,14,6
f6_hg,blocks01,bfs,2,0,0,12,6
f6_hg,blocks01,bfs,2,0,0,18,6
f6_hi,blocks01,bfs,1,0,0,17,6
f6_hi,blocks01,bfs,1,0,0,19,6
f6_hi,blocks01,bfs,1,0,0,9,6
f6_hi,blocks01,bfs,1,0,0,9,6
f6_hi,blocks01,bfs,2,0,0,8,6
f6_hi,blocks01,bfs,2,0,0,14,6
f6_hi,blocks01,bfs,2,0,0,6,6
f6_hi,blocks01,bfs,2,0,0,18,6
f6_hi,blocks01,bfs,2,0,0,8,6
f6_hi,blocks01,bfs,2,0,0,20,6
f6_hlength,blocks01,bfs,1,0,0,23,18
f6_hlength,blocks01,bfs,1,0,0,23,18
f6_hlength,blocks01,bfs,1,0,0,27,18
f6_hlength,blocks01,bfs,1,1,0,15,18
f6_hlength,blocks01,bfs,2,0,0,18,18
f6_hlength,blocks01,bfs,2,0,0,24,18
f6_hlength,blocks01,bfs,2,1,0,6,18
f6_hlength,blocks01,bfs,2,0,0,18,18
f6_hlength,blocks01,bfs,2,1,0,12,18
f6_hlength,blocks01,bfs,2,0,0,20,18
f6_hnba,blocks01,bfs,1,1,0,13,18
f6_hnba,blocks01,bfs,1,1,0,13,18
f6_hnba,blocks01,bfs,1,1,0,9,18
f6_hnba,blocks01,bfs,1,1,0,13,18
f6_hnba,blocks01,bfs,2,0,0,28,18
f6_hnba,blocks01,bfs,2,0,0,26,18
f6_hnba,blocks01,bfs,2,0,0,16,18
f6_hnba,blocks01,bfs,2,0,0,28,18
f6_hnba,blocks01,bfs,2,0,0,16,18
f6_hnba,blocks01,bfs,2,1,0,12,18
f5_hi,blocks02,bfs,1,1,0,17,20
f5_hi,blocks02,bfs,2,1,0,12,20
f5_hi,blocks02,bfs,3,1,0,7,20
f5_hi,blocks02,bfs,4,1,0,6,20
f5_hi,blocks02,bfs,4,1,0,10,20
f5_hi,blocks02,bfs,5,1,0,7,20
f5_hi,blocks02,bfs,5,1,0,9,20
f5_hi,blocks02,bfs,5,1,0,9,20
f5_hi,blocks02,bfs,6,1,0,8,20
f5_hi,blocks02,bfs,6,1,0,8,20
f5_hlength,blocks02,bfs,1,0,0,19,20
f5_hlength,blocks02,bfs,2,0,0,18,20
f5_hlength,blocks02,bfs,3,1,0,7,20
f5_hlength,blocks02,bfs,4,1,0,12,20
f5_hlength,blocks02,bfs,4,1,0,8,20
f5_hlength,blocks02,bfs,5,1,0,7,20
f5_hlength,blocks02,bfs,5,0,0,19,20
f5_hlength,blocks02,bfs,5,1,0,9,20
f5_hlength,blocks02,bfs,6,1,0,8,20
f5_hlength,blocks02,bfs,6,0,0,18,20
f5_hnba,blocks02,bfs,1,1,0,13,16
f5_hnba,blocks02,bfs,2,0,0,14,16
f5_hnba,blocks02,bfs,3,1,0,7,16
f5_hnba,blocks02,bfs,4,0,0,14,16
f5_hnba,blocks02,bfs,4,0,0,16,16
f5_hnba,blocks02,bfs,5,1,0,7,16
f5_hnba,blocks02,bfs,5,1,0,9,16
f5_hnba,blocks02,bfs,5,1,0,9,16
f5_hnba,blocks02,bfs,6,0,0,16,16
f5_hnba,blocks02,bfs,6,0,0,14,16
f2_hdiff,blocks02,bfs,1,0,0,17,18
f2_hdiff,blocks02,bfs,2,0,0,16,18
f2_hdiff,blocks02,bfs,3,1,0,7,18
f2_hdiff,blocks02,bfs,4,1,0,12,18
f2_hdiff,blocks02,bfs,4,1,0,8,18
f2_hdiff,blocks02,bfs,5,0,0,15,18
f2_hdiff,blocks02,bfs,5,1,0,5,18
f2_hdiff,blocks02,bfs,5,1,0,9,18
f2_hdiff,blocks02,bfs,6,0,0,14,18
f2_hdiff,blocks02,bfs,6,1,0,8,18
f2_hlength,blocks02,bfs,1,0,0,23,24
f2_hlength,blocks02,bfs,2,0,0,22,24
f2_hlength,blocks02,bfs,3,1,0,19,24
f2_hlength,blocks02,bfs,4,1,0,16,24
f2_hlength,blocks02,bfs,4,0,0,20,24
f2_hlength,blocks02,bfs,5,0,0,19,24
f2_hlength,blocks02,bfs,5,1,0,5,24
f2_hlength,blocks02,bfs,5,0,0,19,24
f2_hlength,blocks02,bfs,6,0,0,20,24
f2_hlength,blocks02,bfs,6,0,0,18,24
f2_hnba,blocks02,bfs,1,0,0,17,18
f2_hnba,blocks02,bfs,2,1,0,8,18
f2_hnba,blocks02,bfs,3,0,0,19,18
f2_hnba,blocks02,bfs,4,0,0,22,18
f2_hnba,blocks02,bfs,4,0,0,16,18
f2_hnba,blocks02,bfs,5,0,0,23,18
f2_hnba,blocks02,bfs,5,1,0,9,18
f2_hnba,blocks02,bfs,5,0,0,19,18
f2_hnba,blocks02,bfs,6,0,0,22,18
f2_hnba,blocks02,bfs,6,0,0,12,18
f4_hg,blocks02,bfs,1,0,0,37,38
f4_hg,blocks02,bfs,2,0,0,36,38
f4_hg,blocks02,bfs,3,0,0,35,38
f4_hg,blocks02,bfs,4,0,0,46,38
f4_hg,blocks02,bfs,4,0,0,34,38
f4_hg,blocks02,bfs,5,0,0,35,38
f4_hg,blocks02,bfs,5,1,0,19,38
f4_hg,blocks02,bfs,5,0,0,43,38
f4_hg,blocks02,bfs,6,0,0,48,38
f4_hg,blocks02,bfs,6,0,0,36,38
f4_hdiff,blocks02,bfs,1,0,0,45,46
f4_hdiff,blocks02,bfs,2,0,0,44,46
f4_hdiff,blocks02,bfs,3,1,0,35,46
f4_hdiff,blocks02,bfs,4,0,0,42,46
f4_hdiff,blocks02,bfs,4,0,0,44,46
f4_hdiff,blocks02,bfs,5,1,0,31,46
f4_hdiff,blocks02,bfs,5,1,0,19,46
f4_hdiff,blocks02,bfs,5,1,0,33,46
f4_hdiff,blocks02,bfs,6,1,0,32,46
f4_hdiff,blocks02,bfs,6,1,0,32,46
f4_hi,blocks02,bfs,1,1,0,27,40
f4_hi,blocks02,bfs,2,1,0,18,40
f4_hi,blocks02,bfs,3,1,0,15,40
f4_hi,blocks02,bfs,4,1,0,16,40
f4_hi,blocks02,bfs,4,1,0,8,40
f4_hi,blocks02,bfs,5,1,0,19,40
f4_hi,blocks02,bfs,5,1,0,21,40
f4_hi,blocks02,bfs,5,1,0,13,40
f4_hi,blocks02,bfs,6,1,0,22,40
f4_hi,blocks02,bfs,6,1,0,28,40
f4_hlength,blocks02,bfs,1,0,0,23,24
f4_hlength,blocks02,bfs,2,0,0,22,24
f4_hlength,blocks02,bfs,3,0,0,21,24
f4_hlength,blocks02,bfs,4,0,0,30,24
f4_hlength,blocks02,bfs,4,0,0,22,24
f4_hlength,blocks02,bfs,5,0,0,21,24
f4_hlength,blocks02,bfs,5,1,0,5,24
f4_hlength,blocks02,bfs,5,0,0,33,24
f4_hlength,blocks02,bfs,6,0,0,34,24
f4_hlength,blocks02,bfs,6,0,0,22,24
f4_hmax,blocks02,bfs,1,0,0,33,20
f4_hmax,blocks02,bfs,2,0,0,32,20
f4_hmax,blocks02,bfs,3,0,0,31,20
f4_hmax,blocks02,bfs,4,0,0,16,20
f4_hmax,blocks02,bfs,4,0,0,32,20
f4_hmax,blocks02,bfs,5,0,0,31,20
f4_hmax,blocks02,bfs,5,0,0,29,20
f4_hmax,blocks02,bfs,5,0,0,31,20
f4_hmax,blocks02,bfs,6,0,0,32,20
f4_hmax,blocks02,bfs,6,0,0,32,20
f4_hnba,blocks02,bfs,1,0,0,51,52
f4_hnba,blocks02,bfs,2,0,0,50,52
f4_hnba,blocks02,bfs,3,0,0,49,52
f4_hnba,blocks02,bfs,4,0,0,48,52
f4_hnba,blocks02,bfs,4,0,0,50,52
f4_hnba,blocks02,bfs,5,0,0,49,52
f4_hnba,blocks02,bfs,5,1,0,27,52
f4_hnba,blocks02,bfs,5,1,0,41,52
f4_hnba,blocks02,bfs,6,0,0,50,52
f4_hnba,blocks02,bfs,6,0,0,50,52
f3_hg,blocks02,bfs,1,0,0,13,14
f3_hg,blocks02,bfs,2,0,0,12,14
f3_hg,blocks02,bfs,3,0,0,11,14
f3_hg,blocks02,bfs,4,1,0,6,14
f3_hg,blocks02,bfs,4,0,0,12,14
f3_hg,blocks02,bfs,5,0,0,11,14
f3_hg,blocks02,bfs,5,0,0,9,14
f3_hg,blocks02,bfs,5,0,0,9,14
f3_hg,blocks02,bfs,6,0,0,12,14
f3_hg,blocks02,bfs,6,0,0,12,14
f3_hdiff,blocks02,bfs,1,1,0,9,20
f3_hdiff,blocks02,bfs,2,1,0,8,20
f3_hdiff,blocks02,bfs,3,1,0,7,20
f3_hdiff,blocks02,bfs,4,0,0,18,20
f3_hdiff,blocks02,bfs,4,0,0,18,20
f3_hdiff,blocks02,bfs,5,1,0,11,20
f3_hdiff,blocks02,bfs,5,1,0,5,20
f3_hdiff,blocks02,bfs,5,1,0,9,20
f3_hdiff,blocks02,bfs,6,0,0,14,20
f3_hdiff,blocks02,bfs,6,0,0,16,20
f3_hi,blocks02,bfs,1,1,0,9,20
f3_hi,blocks02,bfs,2,0,0,18,20
f3_hi,blocks02,bfs,3,0,0,25,20
f3_hi,blocks02,bfs,4,1,0,6,20
f3_hi,blocks02,bfs,4,0,0,18,20
f3_hi,blocks02,bfs,5,0,0,19,20
f3_hi,blocks02,bfs,5,1,0,5,20
f3_hi,blocks02,bfs,5,0,0,21,20
f3_hi,blocks02,bfs,6,1,0,8,20
f3_hi,blocks02,bfs,6,0,0,20,20
f3_hlength,blocks02,bfs,1,0,0,9,10
f3_hlength,blocks02,bfs,2,0,0,8,10
f3_hlength,blocks02,bfs,3,0,0,7,10
f3_hlength,blocks02,bfs,4,0,0,6,10
f3_hlength,blocks02,bfs,4,0,0,8,10
f3_hlength,blocks02,bfs,5,0,0,7,10
f3_hlength,blocks02,bfs,5,0,0,5,10
f3_hlength,blocks02,bfs,5,0,0,9,10
f3_hlength,blocks02,bfs,6,0,0,8,10
f3_hlength,blocks02,bfs,6,0,0,8,10
f3_hmax,blocks02,bfs,1,0,0,21,22
f3_hmax,blocks02,bfs,2,0,0,20,22
f3_hmax,blocks02,bfs,3,0,0,19,22
f3_hmax,blocks02,bfs,4,0,0,18,22
f3_hmax,blocks02,bfs,4,0,0,20,22
f3_hmax,blocks02,bfs,5,0,0,17,22
f3_hmax,blocks02,bfs,5,0,0,17,22
f3_hmax,blocks02,bfs,5,0,0,27,22
f3_hmax,blocks02,bfs,6,0,0,16,22
f3_hmax,blocks02,bfs,6,0,0,16,22
f3_hnba,blocks02,bfs,1,0,0,17,18
f3_hnba,blocks02,bfs,2,1,0,8,18
f3_hnba,blocks02,bfs,3,0,0,19,18
f3_hnba,blocks02,bfs,4,0,0,22,18
f3_hnba,blocks02,bfs,4,0,0,16,18
f3_hnba,blocks02,bfs,5,0,0,23,18
f3_hnba,blocks02,bfs,5,1,0,9,18
f3_hnba,blocks02,bfs,5,0,0,19,18
f3_hnba,blocks02,bfs,6,0,0,22,18
f3_hnba,blocks02,bfs,6,0,0,12,18
f6_hg,blocks02,bfs,1,0,0,39,22
f6_hg,blocks02,bfs,2,0,0,20,22
f6_hg,blocks02,bfs,3,0,0,37,22
f6_hg,blocks02,bfs,4,1,0,6,22
f6_hg,blocks02,bfs,4,1,0,8,22
f6_hg,blocks02,bfs,5,0,0,25,22
f6_hg,blocks02,bfs,5,0,0,19,22
f6_hg,blocks02,bfs,5,0,0,33,22
f6_hg,blocks02,bfs,6,1,0,8,22
f6_hg,blocks02,bfs,6,0,0,18,22
f6_hi,blocks02,bfs,1,1,0,33,38
f6_hi,blocks02,bfs,2,1,0,12,38
f6_hi,blocks02,bfs,3,1,0,15,38
f6_hi,blocks02,bfs,4,1,0,10,38
f6_hi,blocks02,bfs,4,1,0,8,38
f6_hi,blocks02,bfs,5,1,0,19,38
f6_hi,blocks02,bfs,5,1,0,13,38
f6_hi,blocks02,bfs,5,1,0,13,38
f6_hi,blocks02,bfs,6,1,0,22,38
f6_hi,blocks02,bfs,6,1,0,16,38
f6_hlength,blocks02,bfs,1,0,0,43,24
f6_hlength,blocks02,bfs,2,0,0,22,24
f6_hlength,blocks02,bfs,3,0,0,41,24
f6_hlength,blocks02,bfs,4,0,0,30,24
f6_hlength,blocks02,bfs,4,0,0,22,24
f6_hlength,blocks02,bfs,5,0,0,25,24
f6_hlength,blocks02,bfs,5,0,0,19,24
f6_hlength,blocks02,bfs,5,0,0,39,24
f6_hlength,blocks02,bfs,6,0,0,28,24
f6_hlength,blocks02,bfs,6,0,0,22,24
f6_hnba,blocks02,bfs,1,0,0,23,24
f6_hnba,blocks02,bfs,2,1,0,18,24
f6_hnba,blocks02,bfs,3,0,0,35,24
f6_hnba,blocks02,bfs,4,0,0,30,24
f6_hnba,blocks02,bfs,4,1,0,14,24
f6_hnba,blocks02,bfs,5,0,0,29,24
f6_hnba,blocks02,bfs,5,1,0,15,24
f6_hnba,blocks02,bfs,5,0,0,21,24
f6_hnba,blocks02,bfs,6,1,0,14,24
f6_hnba,blocks02,bfs,6,0,0,18,24
f5_hi,blocks03,bfs,1,0,0,7,6
f5_hi,blocks03,bfs,1,0,0,7,6
f5_hi,blocks03,bfs,1,0,0,9,6
f5_hi,blocks03,bfs,2,0,0,8,6
f5_hi,blocks03,bfs,2,0,0,8,6
f5_hi,blocks03,bfs,2,0,0,8,6
f5_hi,blocks03,bfs,2,0,0,8,6
f5_hi,blocks03,bfs,2,0,0,6,6
f5_hi,blocks03,bfs,2,0,0,6,6
f5_hi,blocks03,bfs,2,0,0,4,6
f5_hlength,blocks03,bfs,1,1,0,7,18
f5_hlength,blocks03,bfs,1,1,0,7,18
f5_hlength,blocks03,bfs,1,0,0,19,18
f5_hlength,blocks03,bfs,2,0,0,20,18
f5_hlength,blocks03,bfs,2,0,0,18,18
f5_hlength,blocks03,bfs,2,0,0,16,18
f5_hlength,blocks03,bfs,2,0,0,18,18
f5_hlength,blocks03,bfs,2,1,0,10,18
f5_hlength,blocks03,bfs,2,1,0,6,18
f5_hlength,blocks03,bfs,2,1,0,4,18
f5_hnba,blocks03,bfs,1,0,0,15,10
f5_hnba,blocks03,bfs,1,0,0,11,10
f5_hnba,blocks03,bfs,1,0,0,9,10
f5_hnba,blocks03,bfs,2,0,0,12,10
f5_hnba,blocks03,bfs,2,0,0,8,10
f5_hnba,blocks03,bfs,2,0,0,20,10
f5_hnba,blocks03,bfs,2,0,0,8,10
f5_hnba,blocks03,bfs,2,0,0,10,10
f5_hnba,blocks03,bfs,2,0,0,10,10
f5_hnba,blocks03,bfs,2,1,0,4,10
f2_hdiff,blocks03,bfs,1,1,0,7,14
f2_hdiff,blocks03,bfs,1,1,0,7,14
f2_hdiff,blocks03,bfs,1,1,0,5,14
f2_hdiff,blocks03,bfs,2,1,0,8,14
f2_hdiff,blocks03,bfs,2,0,0,22,14
f2_hdiff,blocks03,bfs,2,0,0,14,14
f2_hdiff,blocks03,bfs,2,1,0,8,14
f2_hdiff,blocks03,bfs,2,1,0,10,14
f2_hdiff,blocks03,bfs,2,0,0,16,14
f2_hdiff,blocks03,bfs,2,1,0,4,14
f2_hlength,blocks03,bfs,1,1,0,15,18
f2_hlength,blocks03,bfs,1,1,0,7,18
f2_hlength,blocks03,bfs,1,0,0,25,18
f2_hlength,blocks03,bfs,2,0,0,16,18
f2_hlength,blocks03,bfs,2,1,0,8,18
f2_hlength,blocks03,bfs,2,0,0,24,18
f2_hlength,blocks03,bfs,2,0,0,26,18
f2_hlength,blocks03,bfs,2,1,0,10,18
f2_hlength,blocks03,bfs,2,0,0,18,18
f2_hlength,blocks03,bfs,2,1,0,4,18
f2_hnba,blocks03,bfs,1,0,0,15,16
f2_hnba,blocks03,bfs,1,0,0,15,16
f2_hnba,blocks03,bfs,1,0,0,17,16
f2_hnba,blocks03,bfs,2,1,0,12,16
f2_hnba,blocks03,bfs,2,1,0,12,16
f2_hnba,blocks03,bfs,2,0,0,14,16
f2_hnba,blocks03,bfs,2,1,0,12,16
f2_hnba,blocks03,bfs,2,1,0,8,16
f2_hnba,blocks03,bfs,2,0,0,20,16
f2_hnba,blocks03,bfs,2,1,0,4,16
f4_hg,blocks03,bfs,1,0,0,35,26
f4_hg,blocks03,bfs,1,0,0,35,26
f4_hg,blocks03,bfs,1,1,0,19,26
f4_hg,blocks03,bfs,2,0,0,36,26
f4_hg,blocks03,bfs,2,0,0,24,26
f4_hg,blocks03,bfs,2,0,0,28,26
f4_hg,blocks03,bfs,2,0,0,36,26
f4_hg,blocks03,bfs,2,1,0,10,26
f4_hg,blocks03,bfs,2,0,0,36,26
f4_hg,blocks03,bfs,2,1,0,18,26
f4_hdiff,blocks03,bfs,1,0,0,23,24
f4_hdiff,blocks03,bfs,1,0,0,25,24
f4_hdiff,blocks03,bfs,1,1,0,19,24
f4_hdiff,blocks03,bfs,2,0,0,24,24
f4_hdiff,blocks03,bfs,2,0,0,24,24
f4_hdiff,blocks03,bfs,2,0,0,34,24
f4_hdiff,blocks03,bfs,2,0,0,26,24
f4_hdiff,blocks03,bfs,2,1,0,10,24
f4_hdiff,blocks03,bfs,2,0,0,38,24
f4_hdiff,blocks03,bfs,2,1,0,18,24
f4_hi,blocks03,bfs,1,0,0,35,6
f4_hi,blocks03,bfs,1,0,0,19,6
f4_hi,blocks03,bfs,1,0,0,19,6
f4_hi,blocks03,bfs,2,0,0,14,6
f4_hi,blocks03,bfs,2,0,0,30,6
f4_hi,blocks03,bfs,2,0,0,28,6
f4_hi,blocks03,bfs,2,0,0,18,6
f4_hi,blocks03,bfs,2,0,0,8,6
f4_hi,blocks03,bfs,2,0,0,16,6
f4_hi,blocks03,bfs,2,0,0,4,6
f4_hlength,blocks03,bfs,1,0,0,37,24
f4_hlength,blocks03,bfs,1,0,0,37,24
f4_hlength,blocks03,bfs,1,0,0,31,24
f4_hlength,blocks03,bfs,2,0,0,38,24
f4_hlength,blocks03,bfs,2,0,0,36,24
f4_hlength,blocks03,bfs,2,0,0,42,24
f4_hlength,blocks03,bfs,2,0,0,44,24
f4_hlength,blocks03,bfs,2,1,0,18,24
f4_hlength,blocks03,bfs,2,1,0,20,24
f4_hlength,blocks03,bfs,2,1,0,4,24
f4_hmax,blocks03,bfs,1,0,0,31,30
f4_hmax,blocks03,bfs,1,0,0,31,30
f4_hmax,blocks03,bfs,1,0,0,29,30
f4_hmax,blocks03,bfs,2,0,0,32,30
f4_hmax,blocks03,bfs,2,1,0,26,30
f4_hmax,blocks03,bfs,2,0,0,30,30
f4_hmax,blocks03,bfs,2,0,0,32,30
f4_hmax,blocks03,bfs,2,0,0,34,30
f4_hmax,blocks03,bfs,2,0,0,30,30
f4_hmax,blocks03,bfs,2,1,0,26,30
f4_hnba,blocks03,bfs,1,0,0,37,36
f4_hnba,blocks03,bfs,1,0,0,37,36
f4_hnba,blocks03,bfs,1,1,0,23,36
f4_hnba,blocks03,bfs,2,0,0,38,36
f4_hnba,blocks03,bfs,2,0,0,38,36
f4_hnba,blocks03,bfs,2,0,0,38,36
f4_hnba,blocks03,bfs,2,0,0,38,36
f4_hnba,blocks03,bfs,2,1,0,22,36
f4_hnba,blocks03,bfs,2,0,0,38,36
f4_hnba,blocks03,bfs,2,1,0,18,36
f3_hg,blocks03,bfs,1,1,0,7,10
f3_hg,blocks03,bfs,1,1,0,7,10
f3_hg,blocks03,bfs,1,0,0,9,10
f3_hg,blocks03,bfs,2,0,0,12,10
f3_hg,blocks03,bfs,2,0,0,12,10
f3_hg,blocks03,bfs,2,0,0,12,10
f3_hg,blocks03,bfs,2,0,0,8,10
f3_hg,blocks03,bfs,2,0,0,8,10
f3_hg,blocks03,bfs,2,1,0,6,10
f3_hg,blocks03,bfs,2,1,0,4,10
f3_hdiff,blocks03,bfs,1,0,0,15,16
f3_hdiff,blocks03,bfs,1,1,0,11,16
f3_hdiff,blocks03,bfs,1,1,0,9,16
f3_hdiff,blocks03,bfs,2,1,0,12,16
f3_hdiff,blocks03,bfs,2,1,0,10,16
f3_hdiff,blocks03,bfs,2,1,0,8,16
f3_hdiff,blocks03,bfs,2,1,0,12,16
f3_hdiff,blocks03,bfs,2,1,0,8,16
f3_hdiff,blocks03,bfs,2,0,0,16,16
f3_hdiff,blocks03,bfs,2,1,0,4,16
f3_hi,blocks03,bfs,1,1,0,23,32
f3_hi,blocks03,bfs,1,1,0,21,32
f3_hi,blocks03,bfs,1,1,0,5,32
f3_hi,blocks03,bfs,2,1,0,16,32
f3_hi,blocks03,bfs,2,1,0,16,32
f3_hi,blocks03,bfs,2,1,0,16,32
f3_hi,blocks03,bfs,2,1,0,16,32
f3_hi,blocks03,bfs,2,1,0,10,32
f3_hi,blocks03,bfs,2,1,0,6,32
f3_hi,blocks03,bfs,2,1,0,4,32
f3_hlength,blocks03,bfs,1,0,0,11,10
f3_hlength,blocks03,bfs,1,0,0,11,10
f3_hlength,blocks03,bfs,1,0,0,9,10
f3_hlength,blocks03,bfs,2,0,0,12,10
f3_hlength,blocks03,bfs,2,0,0,12,10
f3_hlength,blocks03,bfs,2,0,0,12,10
f3_hlength,blocks03,bfs,2,0,0,12,10
f3_hlength,blocks03,bfs,2,0,0,8,10
f3_hlength,blocks03,bfs,2,1,0,6,10
f3_hlength,blocks03,bfs,2,1,0,4,10
f3_hmax,blocks03,bfs,1,0,0,17,16
f3_hmax,blocks03,bfs,1,0,0,15,16
f3_hmax,blocks03,bfs,1,0,0,17,16
f3_hmax,blocks03,bfs,2,0,0,18,16
f3_hmax,blocks03,bfs,2,0,0,18,16
f3_hmax,blocks03,bfs,2,0,0,14,16
f3_hmax,blocks03,bfs,2,0,0,16,16
f3_hmax,blocks03,bfs,2,0,0,16,16
f3_hmax,blocks03,bfs,2,0,0,18,16
f3_hmax,blocks03,bfs,2,1,0,4,16
f3_hnba,blocks03,bfs,1,0,0,15,16
f3_hnba,blocks03,bfs,1,0,0,15,16
f3_hnba,blocks03,bfs,1,0,0,17,16
f3_hnba,blocks03,bfs,2,1,0,12,16
f3_hnba,blocks03,bfs,2,1,0,12,16
f3_hnba,blocks03,bfs,2,0,0,14,16
f3_hnba,blocks03,bfs,2,1,0,12,16
f3_hnba,blocks03,bfs,2,1,0,8,16
f3_hnba,blocks03,bfs,2,0,0,20,16
f3_hnba,blocks03,bfs,2,1,0,4,16
f6_hg,blocks03,bfs,1,0,0,23,6
f6_hg,blocks03,bfs,1,0,0,27,6
f6_hg,blocks03,bfs,1,0,0,19,6
f6_hg,blocks03,bfs,2,0,0,22,6
f6_hg,blocks03,bfs,2,0,0,8,6
f6_hg,blocks03,bfs,2,0,0,20,6
f6_hg,blocks03,bfs,2,0,0,22,6
f6_hg,blocks03,bfs,2,0,0,10,6
f6_hg,blocks03,bfs,2,0,0,6,6
f6_hg,blocks03,bfs,2,0,0,4,6
f6_hi,blocks03,bfs,1,0,0,27,12
f6_hi,blocks03,bfs,1,0,0,19,12
f6_hi,blocks03,bfs,1,0,0,15,12
f6_hi,blocks03,bfs,2,0,0,20,12
f6_hi,blocks03,bfs,2,1,0,8,12
f6_hi,blocks03,bfs,2,0,0,22,12
f6_hi,blocks03,bfs,2,0,0,18,12
f6_hi,blocks03,bfs,2,1,0,6,12
f6_hi,blocks03,bfs,2,0,0,10,12
f6_hi,blocks03,bfs,2,1,0,4,12
f6_hlength,blocks03,bfs,1,0,0,29,28
f6_hlength,blocks03,bfs,1,0,0,37,28
f6_hlength,blocks03,bfs,1,1,0,21,28
f6_hlength,blocks03,bfs,2,1,0,22,28
f6_hlength,blocks03,bfs,2,1,0,24,28
f6_hlength,blocks03,bfs,2,1,0,20,28
f6_hlength,blocks03,bfs,2,1,0,22,28
f6_hlength,blocks03,bfs,2,1,0,10,28
f6_hlength,blocks03,bfs,2,0,0,26,28
f6_hlength,blocks03,bfs,2,1,0,4,28
f6_hnba,blocks03,bfs,1,0,0,27,18
f6_hnba,blocks03,bfs,1,0,0,21,18
f6_hnba,blocks03,bfs,1,0,0,21,18
f6_hnba,blocks03,bfs,2,0,0,28,18
f6_hnba,blocks03,bfs,2,0,0,16,18
f6_hnba,blocks03,bfs,2,1,0,10,18
f6_hnba,blocks03,bfs,2,0,0,28,18
f6_hnba,blocks03,bfs,2,1,0,10,18
